loss,hyperparameters,runtime
0.9769232388335249,"{'bagging_fraction': 0.7046940429661269, 'boosting_type': 'gbdt', 'colsample_bytree': 0.8689388868321581, 'learning_rate': 0.015284177704262604, 'max_depth': 14, 'metric': 'auc', 'min_child_samples': 160, 'min_child_weight': 0.0031318734945352034, 'num_leaves': 120, 'objective': 'binary', 'reg_alpha': 0.12024338935908269, 'reg_lambda': 0.2891435675023173, 'tree_learner': 'serial', 'verbosity': -1, 'subsample': 0.8211971707507871}",11612.862169981003
0.9771452468028815,"{'bagging_fraction': 0.6466745642257549, 'boosting_type': 'gbdt', 'colsample_bytree': 0.5707508617551377, 'learning_rate': 0.016680597237548882, 'max_depth': 16, 'metric': 'auc', 'min_child_samples': 110, 'min_child_weight': 0.006801384069403286, 'num_leaves': 200, 'objective': 'binary', 'reg_alpha': 0.27213251259613525, 'reg_lambda': 0.2820488428089692, 'tree_learner': 'serial', 'verbosity': -1, 'subsample': 0.5538057390542962}",6766.859712123871
0.975729273128412,"{'bagging_fraction': 0.7551508788207575, 'boosting_type': 'gbdt', 'colsample_bytree': 0.8586975458452015, 'learning_rate': 0.08718695673128266, 'max_depth': 9, 'metric': 'auc', 'min_child_samples': 210, 'min_child_weight': 0.00489440752296949, 'num_leaves': 240, 'objective': 'binary', 'reg_alpha': 0.3967143115261299, 'reg_lambda': 0.02845989419137543, 'tree_learner': 'serial', 'verbosity': -1, 'subsample': 0.8632775679396096}",3198.790918111801
0.973953686422036,"{'bagging_fraction': 0.6739900344116497, 'boosting_type': 'gbdt', 'colsample_bytree': 0.6274070015486539, 'learning_rate': 0.22323758477987607, 'max_depth': 12, 'metric': 'auc', 'min_child_samples': 110, 'min_child_weight': 0.0011885708132477353, 'num_leaves': 150, 'objective': 'binary', 'reg_alpha': 0.12795658887654168, 'reg_lambda': 0.3782817298239592, 'tree_learner': 'serial', 'verbosity': -1, 'subsample': 0.5574591419200094}",1518.3620574474335
0.9765607518833472,"{'bagging_fraction': 0.8461172498478355, 'boosting_type': 'goss', 'colsample_bytree': 0.5551400921944781, 'learning_rate': 0.014442109379332912, 'max_depth': 16, 'metric': 'auc', 'min_child_samples': 250, 'min_child_weight': 0.008514668644885755, 'num_leaves': 60, 'objective': 'binary', 'reg_alpha': 0.05063472190203808, 'reg_lambda': 0.1801398390413719, 'tree_learner': 'serial', 'verbosity': -1, 'subsample': 1.0}",6659.043359994888
0.9765442311781755,"{'bagging_fraction': 0.655767971279368, 'boosting_type': 'goss', 'colsample_bytree': 0.804824604560423, 'learning_rate': 0.023632052839162757, 'max_depth': 10, 'metric': 'auc', 'min_child_samples': 140, 'min_child_weight': 0.0058396358530466725, 'num_leaves': 130, 'objective': 'binary', 'reg_alpha': 0.16613116426450594, 'reg_lambda': 0.3259235087526745, 'tree_learner': 'serial', 'verbosity': -1, 'subsample': 1.0}",4981.53086400032
0.9758796677868061,"{'bagging_fraction': 0.831600297493438, 'boosting_type': 'gbdt', 'colsample_bytree': 0.6409748082824054, 'learning_rate': 0.0167047990827787, 'max_depth': 9, 'metric': 'auc', 'min_child_samples': 190, 'min_child_weight': 0.0043964548628166, 'num_leaves': 50, 'objective': 'binary', 'reg_alpha': 0.03714608559532835, 'reg_lambda': 0.34984740841454504, 'tree_learner': 'serial', 'verbosity': -1, 'subsample': 0.9452359449902723}",8724.679533958435
